Retailer,2024-12-30,2025-01-06,2025-01-13,2025-01-20,2025-01-27,2025-02-03,2025-02-10,2025-02-17,2025-02-24,2025-03-03,2025-03-10,2025-03-17,2025-03-24,2025-03-31,2025-04-07,2025-04-14,2025-04-21,2025-04-28,2025-05-05,2025-05-12,2025-05-19,2025-05-26,2025-06-02,2025-06-09,2025-06-16,2025-06-23,2025-06-30,2025-07-07,2025-07-14,2025-07-21,2025-07-28,2025-08-04,2025-08-11,2025-08-18,2025-08-25,2025-09-01,2025-09-08,2025-09-15,2025-09-22,2025-09-29,2025-10-06,2025-10-13,2025-10-20,
	rmwilliams,1.842553191,1.540254237,1.651612903,1.625835189,1.683083512,2.17167382,1.622317597,1.535947712,1.557734205,1.356502242,1.539784946,1.353813559,1.489669421,1.494692144,1.779411765,1.372631579,1.412765957,1.361396304,1.474541752,1.608247423,1.673511294,1.730848861,1.77593361,1.903292181,2.137420719,1.908333333,2.020703934,1.851293103,1.993562232,2.027542373,2.354297694,2.23553719,2.156903766,1.987804878,2.232032854,2.694501018,2.355789474,2.251585624,2.010330579,2.190965092,1.973843058,1.975708502,1.778234086,0.4018404908
	untuckit,1.773536896,1.495073892,1.542857143,1.711442786,1.737470167,1.421307506,1.731414868,1.514492754,1.626506024,1.452554745,1.586956522,1.513064133,1.595238095,1.484988453,1.601851852,1.689095128,1.707656613,2.238425926,2.062068966,2.304545455,2.796839729,2.630136986,2.715261959,2.590497738,2.170786517,2.297921478,2.167048055,2.030162413,2.298165138,2.269689737,2.526190476,2.382629108,2.392857143,2.345410628,2.484777518,2.14893617,2.346062053,2.277389277,2.515222482,2.267898383,2.513953488,2.621809745,3.133027523,0.3745454545
	kurtgeiger,1.777777778,1.693877551,1.58,1.288461538,1.176470588,1.384615385,1.446808511,1.133333333,1.673913043,1.952380952,1.761904762,2.244444444,2.021978022,1.631578947,2,2.373801917,2.277404922,2.372909699,2.774576271,2.802675585,2.093856655,2.265758092,1.905861456,1.646258503,1.951423786,2.121008403,2.596581197,2.268630849,2.717728055,2.964221825,3.139449541,3.025782689,2.660649819,2.606643357,2.259515571,1.875409836,1.655007949,1.757009346,1.903875969,1.935582822,1.828571429,1.497810219,2.082489146,0.3783783784
	allsaints,1.44,1.827586207,1.56,1.421052632,2.357142857,2.055555556,2.27184466,1.870689655,2.092857143,1.953642384,2.103030303,2.507853403,2.2,2.479591837,3.052173913,4.048034934,4.343283582,3.905723906,3.131578947,2.985422741,3.329545455,3.34351145,3.438515081,4.233480176,4.141153082,4.150980392,4.502814259,4.367491166,4.657940663,4.518151815,4.528548124,4.496742671,4.358461538,4.108270677,4.037257824,4.061764706,3.901004304,4.374474053,4.105914718,3.632432432,3.905866303,4.043010753,4.105333333,0.6162361624
	windsor,0.8445121951,1.021472393,1.027607362,2.236196319,1.076219512,1.217125382,0.9664634146,1,0.9782608696,0.9720496894,1.161490683,1.145962733,1.177018634,1.190031153,1.10625,0.9467084639,1.127388535,1.072100313,0.9202453988,1.030769231,1.092879257,1,1.168224299,1.040372671,0.8240740741,1,0.9440993789,0.9781931464,1.077399381,1.00308642,1.145962733,1.103658537,1.051987768,1.018348624,0.9569230769,1.279141104,1.22392638,1.104294479,1.076687117,1.128834356,1.039877301,1.349693252,0.9202453988,0.1275167785
	wolverineusa,5.282282282,4.311728395,4.396825397,4.201257862,4.635220126,4.051118211,4.124600639,4.269592476,4.628482972,4.863354037,4.552147239,4.890282132,5.061538462,4.650943396,4.196428571,4.383233533,4.778443114,4.407854985,4.470769231,4.590214067,5.449230769,4.914110429,4.911314985,5.206790123,4.911042945,4.828220859,5.362537764,4.584337349,4.842261905,4.801775148,4.860182371,4.958083832,4.796352584,4.827160494,5.25382263,4.48427673,3.858934169,3.935483871,3.403225806,3.495176849,4.136363636,3.675078864,3.401898734,0.5363128492
	vince,2.284246575,1.640522876,2.080536913,2.100346021,2.027303754,1.730375427,1.958333333,2.296167247,1.956081081,2.010067114,2.210526316,2.531561462,2.231023102,1.768976898,1.663430421,2.146179402,2.125806452,2.219594595,2.17,2.605863192,4.479865772,3.647457627,3.352941176,3.346801347,2.704225352,2.821678322,3.975265018,2.916376307,2.627986348,2.385416667,2.697508897,2.645051195,3.053156146,2.784982935,3.7003367,3.140939597,2.95,3.983660131,3.174342105,2.782894737,2.782178218,3.301639344,3.279461279,0.5746606335
	marine-layer,2.324723247,1.9,2.003663004,2.018796992,1.76702509,1.889298893,1.791821561,2.133093525,1.93594306,1.955719557,2.083941606,2.184501845,2.443223443,2.057971014,2.064748201,3.061371841,3.160278746,3.364620939,3.440860215,3.003558719,3.181506849,3.168421053,3.371527778,3.351170569,3.365187713,3.466216216,3.392226148,2.910299003,3.657894737,3.275409836,2.996732026,3.367132867,3.374570447,3.465116279,3.32781457,3.62116041,3.77,3.635179153,3.387543253,3.265780731,3.357142857,3.309815951,1.700906344,0.2197802198
	ctshirts,0,0,0,0,0,0,0,0,0,0,0,2.166666667,2.055555556,2.285714286,0.7931034483,0.8181818182,1.166666667,0.8378378378,1.636363636,2.157894737,2.268,2.130612245,2.214046823,1.565749235,1.480243161,1.472727273,1.29330254,1.456967213,1.131474104,0.9898580122,1.050209205,0.9937106918,0.9819277108,0.9801980198,0.8326530612,1,0.9960552268,0.9754716981,0.9522900763,0.8970037453,0.9519408503,1.042513863,1.721311475,0.1621621622
	vbretail,3.859296482,4.355769231,4.617924528,5.156862745,4.729468599,4.747619048,4.835680751,4.274418605,4.669950739,5.660287081,5.442396313,7.366197183,7.16744186,8.033333333,7.668202765,8.328703704,8.958139535,12.18604651,12.22790698,12.86956522,13.24122807,11.71491228,11.87606838,10.73577236,11.46382979,13.18930041,11.75949367,12.44223108,14.6437247,14.43319838,13.42741935,11.92369478,13.25531915,13.86075949,16.73617021,14.68510638,15.19327731,15.17573222,15.6637931,15.02531646,16.46122449,16.48995984,16.72619048,2.564766839
	ganni,2.140562249,2.340248963,2.032520325,2.06122449,1.734693878,1.668032787,1.589430894,1.601659751,1.687242798,1.773109244,1.756198347,2.008264463,2.114754098,2.092827004,1.711206897,1.828054299,1.5,1.727659574,1.663793103,1.760869565,1.747933884,1.845132743,2,2.572727273,2.477272727,2.730769231,2.315789474,2.443902439,2.98974359,2.273195876,2.457446809,2.304123711,2.140776699,2,2.020100503,1.861751152,2.233830846,2.125581395,2.218009479,2.203703704,2.572769953,3.018779343,3.45971564,0.6291390728
	faherty,1.588972431,1.441463415,1.458438287,1.553846154,1.374358974,1.394101877,1.50129199,1.542857143,1.421717172,1.535064935,1.519480519,1.733333333,1.893506494,1.417525773,1.609571788,1.951282051,2.481108312,2.412060302,1.744303797,0.328611898,0.08253968254,0.06644518272,0.03383458647,0.04705882353,0.03896103896,0.02209944751,0.00826446281,0.06329113924,0.02702702703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
	mathers,2.923357664,4.722021661,4.456521739,4.364963504,3.08583691,2.033175355,2.252475248,2.278301887,2.353535354,2.353293413,2.751269036,2.102439024,2.850515464,2.253731343,2.14354067,1.791208791,1.882653061,2.145631068,2.455,2.088235294,2.106060606,2.075757576,2.329949239,2.32642487,2.196808511,2.491803279,2.175824176,2.337209302,2.045977011,2.028901734,2.018518519,2.196319018,16.86928105,10.63815789,2.301775148,2.689440994,3.461538462,3.2,2.931677019,2.794871795,2.321212121,2.201183432,2.350877193,0.90625
	rapha,1.909090909,2.022727273,1.903614458,2.31547619,1.628742515,1.851190476,1.615819209,1.754385965,1.647058824,1.612021858,1.415730337,1.707865169,1.971590909,2.005524862,2,1.966101695,2.337209302,2.305084746,2.364640884,2.252747253,2.362162162,2.231638418,2.202185792,2.12849162,2.286516854,2.287356322,2.356321839,2.448863636,2.470588235,2.702857143,2.988505747,2.801169591,2.951219512,2.935294118,2.538461538,2.247126437,2.144578313,1.993630573,1.68452381,1.858757062,2.357142857,2.294444444,2.777142857,0.3709677419
	burton,2.109004739,2.018691589,2.059090909,1.991071429,1.907407407,1.657407407,1.801801802,1.795454545,1.980676329,1.951456311,1.842931937,1.962765957,1.764044944,1.261904762,1.715277778,1.46,0.776119403,0.7357142857,1.283687943,1.177304965,1.287878788,1.167832168,1.449275362,1.263157895,1.205882353,1.201492537,1.21875,1.196850394,0.992248062,1.104,1.393939394,1.413533835,1.31496063,1.532258065,1.656,1.328467153,1.404255319,1.813333333,1.506578947,1.646341463,1.70625,1.895027624,2.299492386,0.4885496183
	shinola,1.895348837,1.61849711,1.69047619,2.091463415,1.625766871,1.335294118,2.049079755,1.568047337,1.576687117,1.773006135,1.987730061,2.073619632,2.220858896,1.877419355,2.045454545,2.370860927,2.593548387,2.157232704,2.28125,3.52173913,2.554878049,2.60130719,2.525974026,2.567741935,1.892405063,2.113333333,2.020547945,1.917197452,2.136363636,2.039735099,1.979310345,2.26,2.431506849,2.521126761,2.125827815,1.933774834,1.980392157,2.012578616,2.295597484,2.35483871,2.65,2.490566038,2.276315789,0.3267326733
	seagull,1.123655914,1.068421053,1.229166667,1.161290323,1.306010929,1.268817204,1.314917127,1.180851064,1.048648649,1.195767196,1.231638418,0.9884393064,1.08,0.9337349398,1.167630058,1.617142857,0.8882352941,1.106508876,1.054545455,0.8198757764,1.246835443,0.7945205479,1.020547945,1.333333333,1.013605442,1.163265306,0.85,1.222222222,1.066666667,1.310810811,1.246478873,1.706293706,1.166666667,1.038167939,1.0703125,0.9444444444,0.984496124,1.491935484,1.454545455,1.160714286,1.452991453,1.129032258,0.8923076923,0.1690140845
	birkenstock,2.727272727,2.074468085,2.333333333,2.276595745,2.153061224,1.908163265,2.845360825,1.923076923,2.317757009,2.380952381,3.037383178,3.289719626,2.787037037,2.366666667,2.418604651,3.475524476,3.194244604,3.9,3.392857143,3.281690141,3.038961039,2.85625,3.071428571,2.899371069,2.819767442,3.106741573,2.971098266,3.301775148,3.354651163,3.215909091,3.140243902,2.965714286,2.834254144,3.427807487,4,3.833333333,3.27173913,2.898395722,3.674157303,3.114130435,3.320224719,2.78021978,2.318918919,0.2192982456
	djconcession,0.9389312977,0.7555555556,0.9834710744,1.041322314,1.016260163,0.837398374,0.8196721311,0.685483871,0.6060606061,0.7916666667,0.5968992248,0.829787234,0.8661417323,0.6666666667,0.9160305344,0.4876033058,0.6666666667,0.7074829932,0.6275862069,0.8940397351,0.7320261438,0.8026315789,0.9444444444,1.027972028,0.7793103448,0.7737226277,1.015037594,0.7985074627,0.6713286713,0.8986486486,0.7602739726,0.7323943662,1.482993197,1.042857143,0.9714285714,0.8057553957,0.8986486486,0.777027027,0.7898550725,0.8439716312,0.6808510638,0.9523809524,1.186666667,0.4157303371
	5sn,1.65034965,1.281879195,1.6,1.311258278,1.231788079,1.547945205,1.702702703,1.569536424,1.178807947,1.54109589,1.281879195,1.662251656,1.179310345,1.510638298,1.291970803,1.608695652,1.748201439,1.958041958,1.489051095,1.97826087,1.575539568,1.685714286,1.868613139,2.134328358,1.676923077,1.441860465,1.835820896,1.5625,1.592,1.674603175,1.577235772,1.446280992,1.64,1.219512195,1.728,1.696721311,1.672,1.648,1.540322581,1.6796875,1.330645161,1.919354839,2.788617886,0.3679245283
	aninebing,2.23255814,2.25,3.045112782,3.03030303,2.129496403,2.050724638,1.813432836,2.437956204,1.731884058,2.183098592,2.710144928,2.234042553,2.347222222,2.258741259,2.070422535,1.869565217,2.410447761,2.839160839,2.858156028,4.420289855,3.842857143,3.5,3.046511628,2.78358209,3.480916031,2.865671642,2.531746032,2.472440945,2.355371901,2.348484848,2.515151515,1.976377953,2.083969466,1.838461538,2.358208955,2.125,3.378787879,2.755725191,2.257352941,2.946969697,2.646153846,3.146153846,2.992592593,0.4059405941
	appgroup,5.954887218,4.841726619,5.466666667,5.149253731,3.95620438,4.4,4.858333333,4.487603306,4.585365854,4.211382114,3.669354839,4.369747899,4.379032258,4.387931034,4.170940171,4.391666667,4.362831858,4.018181818,4.523364486,5.12962963,5.066666667,4.873786408,4.703703704,5.495238095,6.321100917,4.452830189,4.740384615,5.059405941,4.689320388,4.875,4.740384615,5.93,5.563636364,6.438095238,7.861111111,6.936363636,7.214953271,6.944954128,6.853448276,7.711864407,8.016260163,8.138211382,8.023255814,1.1
	trybe,1.671532847,1.662068966,2.075862069,1.90070922,1.852941176,1.263565891,1.133333333,1.234782609,1.292682927,1.313559322,1.466101695,1.459677419,1.834782609,1.572727273,1.646017699,1.376146789,1.62037037,1.495798319,1.747747748,1.388429752,1.55,1.605263158,1.516949153,2.158878505,1.775862069,1.785714286,1.616071429,1.822429907,1.777777778,1.541284404,1.97,1.971428571,2.728971963,2.242718447,2.291262136,2.479591837,2.302083333,2.951456311,2.871287129,3.21,2.835051546,2.519607843,2.446601942,0.55
	cosbar,3.580952381,2.212962963,2.371428571,2.42,2.04950495,2.552380952,3.514851485,2.349514563,3.040816327,3.40776699,3.962616822,3.198113208,3.225490196,2.5,2.56122449,2.806122449,3.333333333,3.428571429,2.752380952,3.110091743,2.542857143,2.558823529,2.95049505,2.730769231,3.076923077,3.018691589,2.474747475,2.524271845,2.636363636,2.798076923,3.163461538,3.356435644,3.242424242,2.563106796,3.759615385,3.471698113,3.06122449,3.16,3.159574468,3.432989691,4.270833333,3.722222222,2.784313725,0.5254237288
	midas,2.028037383,2.23853211,2.134615385,1.795918367,1.666666667,1.747474747,1.63,1.672897196,1.714285714,2.393939394,2.089108911,1.763636364,1.598130841,1.81981982,1.529411765,1.523364486,1.413461538,1.682242991,1.59047619,1.721153846,1.635514019,1.518867925,1.416666667,1.885714286,1.510204082,1.102040816,1.326923077,1.564356436,1.489795918,1.269230769,1.18018018,1.425742574,2.104761905,1.646464646,1.77,1.680412371,2.384615385,1.70212766,1.484848485,1.837209302,1.894736842,2.164948454,2.6,0.4603174603
	bzb,1.5,0,0.75,0.8333333333,0.3333333333,0,0,1.25,0.6,0.25,1.5,3.909090909,3.857142857,6.4,6,4.8,4.615384615,3.25,4.428571429,5.315789474,4.931818182,0.8918918919,4.6,6.017241379,6.051724138,6.566666667,4.632352941,3.943820225,4.324074074,4.207407407,4.705882353,3.946564885,3.569105691,3.911564626,5.68125,4.256097561,3.117977528,3.294871795,3.569852941,3.751552795,5.086294416,3.556074766,5.865116279,0.6725663717
	filson,1.401639344,1.044247788,1.401785714,1.47706422,1.153153153,0.8037383178,1.037383178,0.819047619,0.8818181818,1.411214953,1.091743119,0.9252336449,0.8545454545,0.8545454545,1.111111111,1.216216216,1.524752475,1.226804124,1.141414141,0.8526315789,1.042553191,1.141414141,1.042553191,1.479166667,1.302083333,1.221052632,0.9032258065,1.03125,1.1,1.441860465,1.613636364,1.6,1.247191011,1.134831461,1.516853933,1.333333333,1.375,1.052631579,1.347826087,1.655555556,1.150537634,1.666666667,2.43877551,0.2307692308
	monkeysports,1.716049383,1.829268293,1.719101124,1.573033708,1.558139535,1.45,1.457831325,1.964705882,1.912087912,2.111111111,1.516129032,1.617021277,1.674157303,1.662650602,1.534090909,1.9375,1.545454545,1.588235294,1.773809524,1.6,2.166666667,2.1,1.758241758,2.139534884,2.351648352,1.942528736,1.8125,1.931034483,2.057471264,1.695121951,2.024691358,1.9375,2,2.011904762,2.341772152,2.364705882,1.915662651,2.101265823,1.898876404,2.152941176,1.313953488,1.684782609,1.84375,0.296875
	frame,2.635135135,1.909090909,2.142857143,2.620253165,2.434210526,2,2.527027027,2,2.434210526,3.361111111,3.402777778,3.436619718,2.445945946,1.986486486,2.418918919,2.054054054,2.207792208,2.373333333,1.824324324,1.820512821,1.8875,2.097560976,2.073170732,2.3875,2.6875,2.703703704,2.1,2.467391304,2.373626374,2.463917526,3.255319149,2.966666667,2.920454545,2.761363636,2.870967742,3.263157895,3.33,3.81,3.52,2.881188119,2.98019802,3.69,4.637254902,0.3974358974
	axelarigato,1.758241758,1.686046512,1.776470588,2.304878049,2.304878049,1.974683544,1.542168675,1.5,1.588235294,1.6375,1.590361446,2.4125,2.575,1.975308642,1.397590361,1.773809524,2.070588235,1.487804878,1.638554217,2.164705882,2.258426966,2.386363636,2.388888889,2.541176471,2.058823529,2.817073171,2.916666667,2.195402299,2.729411765,2.719101124,3.409638554,2.683544304,2.325,2.101265823,2.430232558,1.976470588,1.705882353,1.977011494,1.568181818,2.061728395,1.8,1.87804878,2.872093023,0.3090909091
	oroton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,3.129032258,1.53125,2.709677419,3.209621993,2.498360656,2.075163399,1.996587031,1.956228956,2.086378738,1.933993399,2.224080268,1.993610224,0.5885416667
	brooksbrothers,2.4,2.898305085,2.266666667,1.790322581,1.672413793,1.290909091,1.625,1.418181818,0.9433962264,1.407407407,1.166666667,1.37037037,1.547169811,2.517857143,1.032786885,1.266666667,1.737704918,2.05,1.283333333,1.683333333,1.322580645,1.444444444,1.671875,1.806451613,1.603174603,1.913043478,2.01369863,2.68,2.493150685,2.432835821,2.307692308,2.061538462,2.4,1.661290323,2.032258065,2.126984127,2.272727273,1.242424242,1.686567164,1.426470588,1.971830986,1.582089552,2.676056338,0.1956521739
	mnt,1.451612903,2.467741935,1.627118644,2.03125,1.890625,1.766666667,1.5625,1.448275862,1.24137931,1.396551724,1.509090909,1.076923077,1.933333333,1.177419355,1.298245614,1.454545455,1.535714286,1.410714286,1.703703704,2.224137931,2.107142857,1.684210526,1.625,1.8,2.293103448,1.827586207,1.423728814,1.75862069,1.610169492,1.928571429,1.672727273,1.788461538,5.094339623,3.392156863,1.877192982,1.803571429,1.811320755,1.603448276,1.571428571,1.818181818,1.884615385,1.764705882,1.309090909,0.4864864865
	boardriders,4.068181818,5.068181818,5.093023256,4.813953488,4.270833333,3.434782609,3.142857143,3.065217391,2.276595745,2.8,1.723404255,2.023255814,2.097560976,2.435897436,1.595744681,2.395833333,2.477272727,2.541666667,4.52,3.634615385,3.163265306,2.571428571,2.638297872,3.196078431,3.714285714,5.156862745,4.959183673,5.666666667,4.269230769,3.833333333,3.021276596,3.837209302,2.916666667,2.274509804,2.56,2.425531915,2.108695652,1.354166667,1.519230769,2.036363636,1.959183673,1.745454545,1.890909091,0.5862068966
	manoloblahnik,1.125,1.178571429,0.7096774194,1.137931034,1.115384615,1.259259259,1.369565217,1.807692308,1.226415094,1.588235294,2.102040816,1.660714286,1.653846154,1.84,1.244897959,1.857142857,1.666666667,1.692307692,1.382978723,1.571428571,2.369565217,2.208333333,1.6,2.829787234,2.3,2.326530612,2.181818182,1.52,1.326086957,1.574468085,1.770833333,1.680851064,1.659574468,1.292682927,1.833333333,1.659090909,2.211538462,2.417910448,1.724137931,1.326923077,1.730769231,1.2,2.74,0.1891891892
	thrills,3.042553191,2.6,2.458333333,3.804878049,2.361702128,1.790697674,2.025641026,2.368421053,1.868421053,1.53125,2.555555556,3.432432432,3.151515152,3.764705882,2.515151515,2.177777778,2.255319149,1.978723404,1.847826087,2.408163265,1.9,1.651162791,1.76744186,2.045454545,2.615384615,2.068181818,2.5,2.255813953,1.875,1.585365854,1.954545455,2.210526316,2.142857143,1.645833333,2.833333333,2.170212766,1.613636364,1.902439024,1.891304348,2.522727273,1.446808511,1.204081633,2.319148936,0.5833333333
	paperandtea,8.428571429,7,5.590909091,9.175,9.738095238,8.904761905,8.386363636,7.904761905,8.454545455,7.357142857,8.209302326,7.625,9.358974359,9.785714286,7.780487805,7.76744186,7.128205128,6.666666667,7.945945946,6.459459459,8.382352941,7.322580645,8.9,7.214285714,8.344827586,10.82142857,11.77272727,11.26086957,9.576923077,11.26086957,9.52173913,13.19047619,9.904761905,13.31818182,10.44,11.54545455,9.434782609,8.272727273,11.52631579,9.6,11.26315789,12.26315789,12.9,0.1578947368
	leays,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6590909091,0.5909090909,0.5945945946,0.4146341463,0.9,0.6857142857,0.6285714286,0.35,0.475,0.56,0.6111111111,0.641509434,0.5,0.6206896552,0.8305084746,0.9166666667,0.9016393443,0.7258064516,0.375,0.625,0.4912280702,0.7833333333,1.158730159,0.3333333333
	ladoublej,0.4285714286,0.3888888889,0.7333333333,0.8125,1,1.125,1.75,1.166666667,1.5625,2.466666667,2.75,2,2.238095238,1.884615385,5.066666667,2.32,2.25,1.76,2.392857143,1.451612903,1.5,1.533333333,2.1875,2.692307692,2.222222222,2.2,2.25,2.322580645,1.694444444,1.75,1.607142857,1.518518519,1.333333333,1.238095238,1.761904762,2.227272727,1.892857143,2,1.172413793,1.192307692,1.321428571,1.666666667,2.303030303,0.347826087
	veja,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,3.5,1.714285714,0.5555555556,0.2,0.4285714286,0.1666666667,0.2,0.8333333333,3,1.875,2.125,1.933333333,2.409090909,1.838709677,2.268292683,2.02173913,1.785714286,2.089285714,1.491525424,1.370967742,1.227272727,1.618421053,1.894736842,1.858974359,1.871794872,3.341463415,0.4
	facebook,0.625,1,0.6875,1.5,1.5,2.352941176,1.421052632,0.875,1.3125,2.333333333,1.625,1.08,1.263157895,1.058823529,1.944444444,1.277777778,2.0625,1.4375,2.176470588,1.291666667,3,2.375,2.181818182,3.428571429,3.105263158,2.888888889,1.375,1.277777778,0.8947368421,1.5625,1.866666667,1.578947368,1.4,2.5,2.157894737,1.5,2.047619048,2.310344828,1.875,3.870967742,1.787878788,1.916666667,2.114285714,0.2777777778
